Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-23 00:00:00-04:00,7.1702448389106745,7.302270303040195,7.049677622078282,7.0748372077941895,424160000,0.0,0.0
2020-04-24 00:00:00-04:00,7.064624314320586,7.215830797788394,6.989892461940318,7.21383810043335,352328000,0.0,0.0
2020-04-27 00:00:00-04:00,7.3483553792663,7.56034388999242,7.323693729422319,7.400418281555176,479388000,0.0,0.0
2020-04-28 00:00:00-04:00,7.5478871836807295,7.577780016000437,7.252448693645676,7.257928848266602,442904000,0.0,0.0
2020-04-29 00:00:00-04:00,7.392695488719577,7.487604705021067,7.317465702266758,7.4347944259643555,379160000,0.0,0.0
2020-04-30 00:00:00-04:00,7.380738994443389,7.434795070335176,7.266898193821118,7.280848026275635,375916000,0.0,0.0
2020-05-01 00:00:00-04:00,7.083307456744678,7.196650323385683,6.9958715582005055,7.044198036193848,342096000,0.0,0.0
2020-05-04 00:00:00-04:00,6.99686737865916,7.2698868718146,6.99686737865916,7.256186008453369,317556000,0.0,0.0
2020-05-05 00:00:00-04:00,7.360311200584723,7.479881576635647,7.256184939457765,7.317215919494629,368896000,0.0,0.0
2020-05-06 00:00:00-04:00,7.396681963214574,7.522978310145172,7.358817860949105,7.418104648590088,323464000,0.0,0.0
2020-05-07 00:00:00-04:00,7.557353782427627,7.65774315277696,7.506038264433992,7.594470500946045,373732000,0.0,0.0
2020-05-08 00:00:00-04:00,7.666213661916641,7.790766281850724,7.632335429116502,7.784538745880127,339216000,0.0,0.0
2020-05-11 00:00:00-04:00,7.779555588800206,8.083464248870088,7.750908546686,8.036632537841797,469060000,0.0,0.0
2020-05-12 00:00:00-04:00,8.09442500897853,8.143249419961077,7.764858809454808,7.774573802947998,493060000,0.0,0.0
2020-05-13 00:00:00-04:00,7.889161540570484,8.049585061805848,7.5675666427669475,7.7521538734436035,625852000,0.0,0.0
2020-05-14 00:00:00-04:00,7.813684792754124,8.007239685160364,7.659986703722661,8.00175952911377,602312000,0.0,0.0
2020-05-15 00:00:00-04:00,7.861512182740812,8.470075999600581,7.845818621219712,8.46036148071289,987660000,0.0,0.0
2020-05-18 00:00:00-04:00,8.729145557605761,8.884587360341651,8.649431958807005,8.718932151794434,774460000,0.0,0.0
2020-05-19 00:00:00-04:00,8.758788331938765,9.054974228743468,8.731386606115073,8.7739839553833,717320000,0.0,0.0
2020-05-20 00:00:00-04:00,8.95882052259999,9.01063445521987,8.856936386340116,8.937895774841309,587536000,0.0,0.0
2020-05-21 00:00:00-04:00,9.019103258998593,9.020099132455865,8.706226996186436,8.743842124938965,761068000,0.0,0.0
2020-05-22 00:00:00-04:00,8.793662418922075,9.060454827970249,8.68206377483264,8.993943214416504,1038764000,0.0,0.0
2020-05-26 00:00:00-04:00,9.12397715423572,9.148888247852947,8.640962309591236,8.686548233032227,770780000,0.0,0.0
2020-05-27 00:00:00-04:00,8.594130175572717,8.601851996548499,7.968128629846141,8.49473762512207,1175892000,0.0,0.0
2020-05-28 00:00:00-04:00,8.382140677126644,8.72914461818836,8.349258797404328,8.456624031066895,734896000,0.0,0.0
2020-05-29 00:00:00-04:00,8.523881647488603,8.843732833862305,8.454630429970205,8.843732833862305,745256000,0.0,0.0
2020-06-01 00:00:00-04:00,8.801633514294966,8.809106365733536,8.658397843403566,8.77472972869873,389876000,0.0,0.0
2020-06-02 00:00:00-04:00,8.764767488429928,8.805620159058895,8.627011952378224,8.793663024902344,391320000,0.0,0.0
2020-06-03 00:00:00-04:00,8.790675194411731,8.834517389837487,8.668862176889306,8.738113403320312,365440000,0.0,0.0
2020-06-04 00:00:00-04:00,8.70072950087931,8.915306978531444,8.650387369194227,8.739109992980957,424280000,0.004,0.0
2020-06-05 00:00:00-04:00,8.767024172041188,8.968890903865155,8.680794251962174,8.892131805419922,481748000,0.0,0.0
2020-06-08 00:00:00-04:00,8.849515259179805,8.861976016322634,8.658613835833927,8.777491569519043,387736000,0.0,0.0
2020-06-09 00:00:00-04:00,8.772502909576227,9.08128464105847,8.723905314316713,9.017733573913574,468488000,0.0,0.0
2020-06-10 00:00:00-04:00,9.139107640517436,9.470319237439279,9.124901408711025,9.337485313415527,632180000,0.0,0.0
2020-06-11 00:00:00-04:00,9.121410386546229,9.232312709158334,8.758548338121734,8.768766403198242,583652000,0.0,0.0
2020-06-12 00:00:00-04:00,9.13387638713442,9.158548823829591,8.67606065260569,8.904594421386719,570908000,0.0,0.0
2020-06-15 00:00:00-04:00,8.787708735969376,9.15356173795531,8.71643134906333,9.145088195800781,400004000,0.0,0.0
2020-06-16 00:00:00-04:00,9.196178715753588,9.237798230608707,8.811134982142725,9.040166854858398,535716000,0.0,0.0
2020-06-17 00:00:00-04:00,9.085276127942803,9.2699466772153,9.041911138678998,9.207143783569336,408304000,0.0,0.0
2020-06-18 00:00:00-04:00,9.198170198260504,9.25349681727253,9.086021517736866,9.18919849395752,254408000,0.0,0.0
2020-06-19 00:00:00-04:00,9.213625355503764,9.41549210685178,9.198422793428533,9.232316017150879,524160000,0.0,0.0
2020-06-22 00:00:00-04:00,9.270942580669955,9.501469855886985,9.24427559754191,9.496983528137207,398468000,0.0,0.0
2020-06-23 00:00:00-04:00,9.521157354943572,9.612371742797176,9.37810634717525,9.420473098754883,375108000,0.0,0.0
2020-06-24 00:00:00-04:00,9.446643154184446,9.526643167748633,9.115929720649811,9.206645965576172,449372000,0.0,0.0
2020-06-25 00:00:00-04:00,9.326517907171274,9.475301603805068,9.153559949591765,9.460348129272461,376072000,0.0,0.0
2020-06-26 00:00:00-04:00,9.470317550118425,9.470317550118425,9.096489225771645,9.126395225524902,592084000,0.0,0.0
2020-06-29 00:00:00-04:00,9.141099078067567,9.175740485530207,8.872191326093322,9.17125415802002,342248000,0.0,0.0
2020-06-30 00:00:00-04:00,9.284898768761654,9.496485355556365,9.237547523576156,9.468074798583984,367892000,0.0,0.0
2020-07-01 00:00:00-04:00,9.49100142058056,9.545829871285163,9.383588158089074,9.500222206115723,326648000,0.0,0.0
2020-07-02 00:00:00-04:00,9.60888324924789,9.707075740717215,9.54832305271318,9.5822172164917,364056000,0.0,0.0
2020-07-06 00:00:00-04:00,9.711310811380965,9.877788822691091,9.682152061067493,9.80850601196289,315892000,0.0,0.0
2020-07-07 00:00:00-04:00,9.915173455733374,10.03853653953038,9.819971847789935,9.840906143188477,357800000,0.0,0.0
2020-07-08 00:00:00-04:00,9.96252641614174,10.19305468855968,9.93436493544378,10.18408203125,365480000,0.0,0.0
2020-07-09 00:00:00-04:00,10.347819128826982,10.536976014543933,10.201527168767079,10.476166725158691,494548000,0.0,0.0
2020-07-10 00:00:00-04:00,10.555666215482026,10.62195815274082,10.34632230502277,10.446508407592773,497676000,0.0,0.0
2020-07-13 00:00:00-04:00,10.56189814095398,10.758531284046768,9.993678354452026,10.020843505859375,457076000,0.0,0.0
2020-07-14 00:00:00-04:00,10.043521317344755,10.370247495307975,9.754925600042307,10.34457778930664,542676000,0.0,0.0
2020-07-15 00:00:00-04:00,10.381713273461965,10.400403932536928,10.024332850971373,10.195297241210938,403984000,0.0,0.0
2020-07-16 00:00:00-04:00,9.983712467226278,10.174862994881012,9.864585637620896,10.10308837890625,344964000,0.0,0.0
2020-07-17 00:00:00-04:00,10.193552373280765,10.216480278150636,10.05623307538678,10.16962718963623,266284000,0.0,0.0
2020-07-20 00:00:00-04:00,10.242150107318647,10.498347129699528,10.125016909305023,10.477910995483398,284852000,0.0,0.0
2020-07-21 00:00:00-04:00,10.480153621616225,10.52700766109685,10.254610801910369,10.29623031616211,277036000,0.0,0.0
2020-07-22 00:00:00-04:00,10.335110104097609,10.569375573563953,10.259347330757057,10.406137466430664,367292000,0.0,0.0
2020-07-23 00:00:00-04:00,10.417350609578579,10.514047671705073,9.999909110972864,10.098101615905762,411660000,0.0,0.0
2020-07-24 00:00:00-04:00,9.844143708134965,10.332363301026188,9.74645035344886,10.16264533996582,473292000,0.0,0.0
2020-07-27 00:00:00-04:00,10.200279274421653,10.409124047207019,10.185823964009039,10.388937950134277,292132000,0.0,0.0
2020-07-28 00:00:00-04:00,10.341839741175168,10.349565087922814,10.177355263259317,10.183585166931152,271636000,0.0,0.0
2020-07-29 00:00:00-04:00,10.35828485037809,10.483392461698255,10.314671733951203,10.432801246643066,284508000,0.0,0.0
2020-07-30 00:00:00-04:00,10.342584609616207,10.589809909127565,10.263083717676144,10.580838203430176,308880000,0.0,0.0
2020-07-31 00:00:00-04:00,10.53024551881602,10.732861361908311,10.400402497842242,10.581584930419922,386080000,0.0,0.0
2020-08-03 00:00:00-04:00,10.69896695148064,11.064072660892021,10.681770787342352,10.975849151611328,412720000,0.0,0.0
2020-08-04 00:00:00-04:00,11.015474656655902,11.192668914794922,10.87192452892122,11.192668914794922,310336000,0.0,0.0
2020-08-05 00:00:00-04:00,11.208869984759422,11.336220290917232,11.131362699401446,11.251485824584961,249924000,0.0,0.0
2020-08-06 00:00:00-04:00,11.314287485123423,11.322511943925152,11.143822242966092,11.300082206726074,244316000,0.0,0.0
2020-08-07 00:00:00-04:00,11.277153756703587,11.468803316834016,11.003013382674792,11.164506912231445,342516000,0.0,0.0
2020-08-10 00:00:00-04:00,11.298840087494249,11.372608304130628,10.822581893951867,11.130118370056152,427796000,0.0,0.0
2020-08-11 00:00:00-04:00,11.039152135397227,11.101955983149029,10.762020804732517,10.816102027893066,354512000,0.0,0.0
2020-08-12 00:00:00-04:00,10.95641100943535,11.43117271824543,10.92401228565858,11.40450668334961,464412000,0.0,0.0
2020-08-13 00:00:00-04:00,11.509926382476056,11.685128017216774,11.32027133539724,11.407248497009277,374460000,0.0,0.0
2020-08-14 00:00:00-04:00,11.493976010538608,11.668180357903616,11.404756164396881,11.527870178222656,366436000,0.0,0.0
2020-08-17 00:00:00-04:00,11.814221759737043,12.370977076506582,11.780328544228698,12.298454284667969,621300000,0.0,0.0
2020-08-18 00:00:00-04:00,12.411101331228595,12.4569580890922,12.048488317284814,12.222442626953125,503448000,0.0,0.0
2020-08-19 00:00:00-04:00,12.258080828127605,12.27652240278212,12.06020039337583,12.100574493408203,622624000,0.0,0.0
2020-08-20 00:00:00-04:00,11.937583799289438,12.336333595847098,11.841634005599483,12.10306453704834,921388000,0.0,0.0
2020-08-21 00:00:00-04:00,12.1636278600698,12.768731759096145,12.157147924649754,12.64387321472168,999868000,0.0,0.0
2020-08-24 00:00:00-04:00,12.843495695994228,12.872156287180678,12.468420993403047,12.680506706237793,490564000,0.0,0.0
2020-08-25 00:00:00-04:00,12.591287301376083,12.721379418961828,12.534465227435302,12.710165023803711,289076000,0.0,0.0
2020-08-26 00:00:00-04:00,12.759259223864719,12.828292963210076,12.638138827521349,12.733091354370117,321244000,0.0,0.0
2020-08-27 00:00:00-04:00,12.741565638892766,12.809852136248413,12.52723722782958,12.588794708251953,317604000,0.0,0.0
2020-08-28 00:00:00-04:00,12.63540051175992,13.106922322702824,12.603001783202243,13.106673240661621,537160000,0.0,0.0
2020-08-31 00:00:00-04:00,13.141560764027844,13.532585255142017,12.997014305198189,13.332712173461914,500840000,0.0,0.0
2020-09-01 00:00:00-04:00,13.441900817228015,13.954198873971189,13.398523815185664,13.781937599182129,511316000,0.004,0.0
2020-09-02 00:00:00-04:00,14.662191618325894,14.685127327262622,13.86071326432005,14.305952072143555,874012000,0.0,0.0
2020-09-03 00:00:00-04:00,13.789669119795107,13.845261461808603,12.84235404367691,12.978717803955078,945128000,0.0,0.0
2020-09-04 00:00:00-04:00,12.747619757939857,13.137764603899367,11.671669739898467,12.58682632446289,1463684000,0.0,0.0
2020-09-08 00:00:00-04:00,11.701336829807286,12.514532387851128,11.671172723143622,11.879332542419434,795728000,0.0,0.0
2020-09-09 00:00:00-04:00,12.364955407822613,12.77304906619269,12.197180823219755,12.679065704345703,736200000,0.0,0.0
2020-09-10 00:00:00-04:00,12.95254166837795,13.028327100168193,12.132615038275892,12.276956558227539,698684000,0.0,0.0
2020-09-11 00:00:00-04:00,12.450215106673072,12.616742965966623,11.862131507996718,12.130122184753418,636928000,0.0,0.0
2020-09-14 00:00:00-04:00,13.044030538363547,13.277368457227388,12.595551684233675,12.835869789123535,1201744000,0.0,0.0
2020-09-15 00:00:00-04:00,13.2424703719579,13.261167574538298,12.7914989049282,12.9542875289917,727556000,0.0,0.0
2020-09-16 00:00:00-04:00,12.92063039389326,13.05574740370348,12.478384229050603,12.479131698608398,556384000,0.0,0.0
2020-09-17 00:00:00-04:00,12.097962040389652,12.554169524414354,12.000737744051028,12.428276062011719,792512000,0.0,0.0
2020-09-18 00:00:00-04:00,12.558160170126719,12.59680035864452,11.954870351426399,12.154803276062012,698460000,0.0,0.0
2020-09-21 00:00:00-04:00,11.891296564035358,12.487107697695844,11.870854320595097,12.48187255859375,721044000,0.0,0.0
2020-09-22 00:00:00-04:00,12.539459194494754,12.612252829570023,12.121145424787594,12.602031707763672,646452000,0.0,0.0
2020-09-23 00:00:00-04:00,12.539958219041049,12.6910307443755,12.045111536928447,12.089485168457031,647012000,0.0,0.0
2020-09-24 00:00:00-04:00,12.038132814231485,12.53397713359386,11.98004700931504,12.313102722167969,731240000,0.0,0.0
2020-09-25 00:00:00-04:00,12.412322183097924,12.84708986837173,12.211142549257188,12.837367057800293,588016000,0.0,0.0
2020-09-28 00:00:00-04:00,13.003396455941221,13.01486431307844,12.713966913536748,12.998161315917969,573808000,0.0,0.0
2020-09-29 00:00:00-04:00,12.900938200072627,13.404760324154378,12.896700636750898,13.188373565673828,621460000,0.0,0.0
2020-09-30 00:00:00-04:00,13.12031587674623,13.584001893152902,13.113086533331865,13.49226188659668,689184000,0.0,0.0
2020-10-01 00:00:00-04:00,13.71911883672268,13.723854712808993,13.422708150509173,13.576024055480957,525004000,0.0,0.0
2020-10-02 00:00:00-04:00,13.187625612545077,13.481292734087239,13.014116610661258,13.025335311889648,552496000,0.0,0.0
2020-10-05 00:00:00-04:00,13.19859280204667,13.605688871353124,13.185379898911647,13.603943824768066,479820000,0.0,0.0
2020-10-06 00:00:00-04:00,13.790913499012188,14.102031996713979,13.626379860992786,13.697677612304688,784420000,0.0,0.0
2020-10-07 00:00:00-04:00,13.960186061519869,14.079348507609994,13.824320617120598,13.92453670501709,418084000,0.0,0.0
2020-10-08 00:00:00-04:00,14.035220981274266,14.04469463444832,13.71911745108469,13.799638748168945,378900000,0.0,0.0
2020-10-09 00:00:00-04:00,13.728092578740656,13.785180804426698,13.622143047466686,13.723854064941406,346892000,0.0,0.0
2020-10-12 00:00:00-04:00,13.949963431015222,14.306453153633392,13.873181380351275,14.185794830322266,434744000,0.0,0.0
2020-10-13 00:00:00-04:00,14.256096855408117,14.30794994381382,13.979131789688022,14.207983016967773,344604000,0.0,0.0
2020-10-14 00:00:00-04:00,14.250112910824463,14.302215154360493,13.920547295974767,14.055415153503418,276100000,0.0,0.0
2020-10-15 00:00:00-04:00,13.771720793584276,13.966169418783469,13.728842091064584,13.930521011352539,267224000,0.0,0.0
2020-10-16 00:00:00-04:00,13.997080319778721,14.081590981206332,13.753520302544736,13.772466659545898,242392000,0.0,0.0
2020-10-19 00:00:00-04:00,13.863706617643704,13.943978755097602,13.368858988725798,13.459602355957031,298068000,0.0,0.0
2020-10-20 00:00:00-04:00,13.545111399910018,13.760750671359045,13.468827658433291,13.60693645477295,229212000,0.0,0.0
2020-10-21 00:00:00-04:00,13.586495330470306,13.75252488763758,13.439412131972835,13.486528396606445,219596000,0.0,0.0
2020-10-22 00:00:00-04:00,13.484281908648374,13.573279276755576,13.194353142240132,13.323238372802734,290480000,0.0,0.0
2020-10-23 00:00:00-04:00,13.411986956138936,13.554832562128398,13.25368603929233,13.551840782165527,233484000,0.0,0.0
2020-10-26 00:00:00-04:00,13.389052563430711,13.654051430433597,13.001650331854846,13.104109764099121,336896000,0.0,0.0
2020-10-27 00:00:00-04:00,13.268393463733522,13.404009723033935,13.154217025521328,13.358887672424316,250520000,0.0,0.0
2020-10-28 00:00:00-04:00,13.160699697842029,13.22252474700027,12.573364583775852,12.591313362121582,376520000,0.0,0.0
2020-10-29 00:00:00-04:00,12.802217203657106,13.1554660138975,12.713967290230828,12.98719310760498,320080000,0.0,0.0
2020-10-30 00:00:00-04:00,12.813684031398273,12.899938783652384,12.265238237462876,12.498577117919922,416820000,0.0,0.0
2020-11-02 00:00:00-05:00,12.621977632470886,12.800471655594036,12.359970526300085,12.545195579528809,299652000,0.0,0.0
2020-11-03 00:00:00-05:00,12.672584168776096,13.067963247210123,12.567132947229258,12.982705116271973,272900000,0.0,0.0
2020-11-04 00:00:00-05:00,13.351409157866682,13.788421117640945,13.299306917899862,13.755264282226562,410228000,0.0,0.0
2020-11-05 00:00:00-05:00,14.12247427911329,14.298474822817619,13.951458767531948,14.119980812072754,319028000,0.0,0.0
2020-11-06 00:00:00-05:00,14.069874922786369,14.547521335695338,13.85573247910042,14.52084732055664,383348000,0.0,0.0
2020-11-09 00:00:00-05:00,14.51137305301552,14.649980165222349,13.572284952160675,13.592227935791016,582976000,0.0,0.0
2020-11-10 00:00:00-05:00,13.568046721267402,13.568046721267402,12.592561775274062,12.733911514282227,644068000,0.0,0.0
2020-11-11 00:00:00-05:00,13.016858503014449,13.397031423080273,12.911656438621717,13.38007926940918,404744000,0.0,0.0
2020-11-12 00:00:00-05:00,13.440907540360914,13.727096162557572,13.278368082697757,13.418720245361328,365812000,0.0,0.0
2020-11-13 00:00:00-05:00,13.588737817734762,13.630120626093305,13.022343199362835,13.259421348571777,346312000,0.0,0.0
2020-11-16 00:00:00-05:00,13.135272698052427,13.610924878497501,13.118819808192999,13.477054595947266,413776000,0.0,0.0
2020-11-17 00:00:00-05:00,13.514197352040899,13.557823514483875,13.266150641883103,13.384315490722656,312028000,0.0,0.0
2020-11-18 00:00:00-05:00,13.42719443568386,13.567297422115457,13.147736883321748,13.39079761505127,510924000,0.0,0.0
2020-11-19 00:00:00-05:00,13.175407609922589,13.44938084827416,13.062976218821735,13.402264595031738,565936000,0.0,0.0
2020-11-20 00:00:00-05:00,13.41597712837111,13.456362356408038,13.028075619892086,13.050762176513672,341088000,0.0,0.0
2020-11-23 00:00:00-05:00,13.13402594714635,13.344678268802712,12.978715851649376,13.102864265441895,361356000,0.0,0.0
2020-11-24 00:00:00-05:00,13.105358626599319,13.124803298093298,12.848586637517986,12.921131134033203,346500000,0.0,0.0
2020-11-25 00:00:00-05:00,12.995667804438579,13.231997507949355,12.9832033221443,13.197345733642578,259916000,0.0,0.0
2020-11-27 00:00:00-05:00,13.337201037609198,13.369609455937363,13.133278775342651,13.223772048950195,167276000,0.0,0.0
2020-11-30 00:00:00-05:00,13.227512828928731,13.374596025035745,12.935589796619118,13.363626480102539,286952000,0.0,0.0
2020-12-01 00:00:00-05:00,13.454119674204604,13.49051649786725,13.190864880736312,13.352158546447754,296948000,0.0,0.0
2020-12-02 00:00:00-05:00,13.31277073789704,13.634857873549475,13.196849229808153,13.50622272491455,283360000,0.0,0.0
2020-12-03 00:00:00-05:00,13.55310120122425,13.62541788690845,13.295256477922882,13.362086296081543,199520000,0.004,0.0
2020-12-04 00:00:00-05:00,13.414454775159873,13.525673250859978,13.3548564281311,13.523927688598633,202244000,0.0,0.0
2020-12-07 00:00:00-05:00,13.566817855145986,13.696488871658477,13.465824475979364,13.572303771972656,223244000,0.0,0.0
2020-12-08 00:00:00-05:00,13.550607841820662,13.564323108006247,13.247876016553697,13.316203117370605,271920000,0.0,0.0
2020-12-09 00:00:00-05:00,13.266829984552892,13.380042304052726,12.835674193367547,12.898015975952148,401300000,0.0,0.0
2020-12-10 00:00:00-05:00,12.836422986281933,13.035667272498765,12.816971619318643,12.939411163330078,207764000,0.0,0.0
2020-12-11 00:00:00-05:00,12.934421647039887,12.987038689759416,12.790536917760553,12.980305671691895,209264000,0.0,0.0
2020-12-14 00:00:00-05:00,13.054865848905582,13.354854229588417,13.04439247706169,13.275056838989258,270156000,0.0,0.0
2020-12-15 00:00:00-05:00,13.405726079217924,13.429914719137528,13.153367258404982,13.326677322387695,193016000,0.0,0.0
2020-12-16 00:00:00-05:00,13.388518493162861,13.403231630658988,13.179050103055882,13.208974838256836,223116000,0.0,0.0
2020-12-17 00:00:00-05:00,13.33290987857491,13.345628224108887,13.145136871968027,13.307475090026855,231384000,0.0,0.0
2020-12-18 00:00:00-05:00,13.345128011841782,13.371062210307468,13.037409705321153,13.238399505615234,342064000,0.0,0.0
2020-12-21 00:00:00-05:00,13.041652207189234,13.336154743291376,12.934673489360456,13.298500061035156,302332000,0.0,0.0
2020-12-22 00:00:00-05:00,13.285532154922203,13.303486237493283,13.020953435206877,13.244635581970215,185580000,0.0,0.0
2020-12-23 00:00:00-05:00,13.222442648341326,13.24139460403798,12.972078590533075,12.976317405700684,179144000,0.0,0.0
2020-12-24 00:00:00-05:00,13.004245308957085,13.099254309600783,12.905995365301552,12.960855484008789,97884000,0.0,0.0
2020-12-28 00:00:00-05:00,13.029432922316941,13.029432922316941,12.73094080906941,12.86734390258789,212564000,0.0,0.0
2020-12-29 00:00:00-05:00,12.89227909559382,13.03940572076514,12.80973826692466,12.910482406616211,170372000,0.0,0.0
2020-12-30 00:00:00-05:00,12.957362933012838,13.1802973614838,12.8641004561006,13.112469673156738,225396000,0.0,0.0
2020-12-31 00:00:00-05:00,13.103244452453874,13.11770740991608,12.882304798404135,13.021950721740723,192424000,0.0,0.0
2021-01-04 00:00:00-05:00,13.071075967260793,13.617938246057243,12.929684478796744,13.080302238464355,560640000,0.0,0.0
2021-01-05 00:00:00-05:00,13.066587090865424,13.409466875715898,13.053869695169885,13.37081527709961,322760000,0.0,0.0
2021-01-06 00:00:00-05:00,13.189027902508414,13.21147098319304,12.554139756686697,12.58256721496582,580424000,0.0,0.0
2021-01-07 00:00:00-05:00,12.934670884848757,13.34388294771848,12.853876570510359,13.31021785736084,461480000,0.0,0.0
2021-01-08 00:00:00-05:00,13.328671807745605,13.387023047604911,13.008982809713672,13.243138313293457,292528000,0.0,0.0
2021-01-11 00:00:00-05:00,13.38477917791452,13.92565706059082,13.328671959762962,13.587016105651855,518344000,0.0,0.0
2021-01-12 00:00:00-05:00,13.717683051880288,13.719678795246839,13.311215384545882,13.450611114501953,291476000,0.0,0.0
2021-01-13 00:00:00-05:00,13.455849480783481,13.590507953024117,13.351115747658586,13.497493743896484,210028000,0.0,0.0
