Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,AMZN,AMZN,AMZN,AMZN,AMZN,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,3.7867746192755902,3.9318472858749036,3.782062836836498,3.9142403602600098,708972000,82.05349731445312,82.86299896240234,81.58899688720703,82.74649810791016,81798000,100.72079494901716,100.85275124451809,99.28811632489466,100.09870910644531,23164800,36.7584188843341,36.84667036346506,36.193126087459284,36.42210388183594,101766000,144.08958096967524,145.8827342230379,141.97765336056074,145.27505493164062,20955500,53.63129778516301,53.78051139905167,52.84512114495975,53.50275802612305,27226000
2019-01-25,3.854722524281359,3.989627814610172,3.7520556783600876,3.971524715423584,1154572000,83.5250015258789,84.17400360107422,83.08049774169922,83.52850341796875,98918000,101.07894047565581,101.68217118713818,100.09868877172761,101.0129623413086,31225600,37.08519007898912,37.71727199264311,36.8085088877834,37.6290168762207,134142000,146.9187860139303,149.25984957411436,145.98236058985665,148.44296264648438,22237200,54.05577502212615,54.50416469956836,53.897343876061896,54.35420227050781,22382000
2019-01-28,3.386273196565319,3.5124989377991334,3.2486401343278577,3.4224793910980225,2511528000,82.17949676513672,82.25,80.70449829101562,81.89450073242188,96754000,100.15524537361239,100.3626072764831,98.64716861329426,99.04303741455078,29476700,37.15913672562548,37.28793993647679,36.65109013037413,37.280784606933594,104768400,147.48662346620725,148.39316426120794,145.65362892739049,146.90882873535156,15508500,53.81214645249265,53.95612983309895,52.99956400469341,53.312442779541016,25686000
2019-01-29,3.376353712934996,3.424711492931395,3.2488880036770524,3.263519287109375,1153932000,81.5634994506836,81.61900329589844,79.53600311279297,79.69400024414062,92656000,98.85452568725658,98.93935882731138,96.30021904038342,97.02598571777344,31490500,37.268850186364794,37.7172701564587,36.75841615979378,36.894371032714844,166348800,147.52644909984775,147.53642077393442,142.8841787908209,143.64129638671875,17632100,53.44197485548408,53.56503351358219,52.60423712362769,52.84113311767578,20436000
2019-01-30,3.339651732450931,3.4214876882160783,3.2600476233885423,3.4071044921875,974228000,81.1500015258789,83.84750366210938,80.98400115966797,83.52149963378906,115676000,98.60947532216466,100.26835632324219,98.33613525934351,100.26835632324219,49471900,38.93849370266774,39.63020208904466,38.2181603651777,39.41553497314453,244439200,145.66358078680935,150.37557715548465,145.14555532026068,149.84759521484375,44613200,53.23024023464636,54.35469803646671,53.151520700470535,54.2580451965332,25596000
2019-01-31,3.4038809146112055,3.6005353187647415,3.382057911772711,3.5648250579833984,842852000,84.64250183105469,86.82050323486328,83.9540023803711,85.9365005493164,218206000,97.83657855753323,99.1749962677745,97.252195651575,98.43038177490234,55636400,39.62067052040091,40.30999514384736,39.25096273644052,39.69938278198242,162958400,164.96984602091337,171.026696332917,164.37212312924447,166.05569458007812,77233600,54.95255056112906,55.66648464078924,54.57440792922019,55.618656158447266,30766000
2019-02-01,3.5834238794952102,3.640213111834888,3.5358103590223795,3.589127540588379,625048000,81.94400024414062,83.65299987792969,81.10050201416016,81.3115005493164,230124000,97.81772438273549,98.11933974522401,96.46987915856677,96.87517547607422,35535700,39.823409752459085,40.30521885015985,39.57773013195106,39.71846008300781,130672400,165.208916964966,168.4565212496211,165.02960922446857,165.0794219970703,30806500,55.42087010097203,56.048615660662655,55.04671472699218,55.33866500854492,29244000
2019-02-04,3.6049991829720107,3.736680761042508,3.582928327484572,3.6994826793670654,528592000,81.1500015258789,82.48149871826172,80.67500305175781,81.66549682617188,98582000,96.96000470573918,99.72167317849618,96.86574406601348,99.66511535644531,31315100,39.9307459363238,40.944458776160424,39.89973708480651,40.84666442871094,125982000,165.0694477822882,168.65575454429623,162.99736111987508,168.60594177246094,20036000,55.433822989123996,56.437217712402344,55.252475373413624,56.437217712402344,51530000
2019-02-05,3.711385192148491,3.7552790426307814,3.6776589319416058,3.7185769081115723,542424000,82.16699981689453,83.26300048828125,82.125,82.94049835205078,89062000,99.96675917816876,101.107242771113,99.87250570267602,101.06011962890625,27325400,41.23068302109854,41.76019919785471,41.109038790046775,41.545528411865234,144406400,168.5063061693017,171.32553863877033,168.04806517751018,170.5086669921875,22557000,56.04064364986114,57.13720185898585,55.66240216616505,57.094356536865234,71044000
2019-02-06,3.7518077345266816,3.8586906631143063,3.7463521613015214,3.7942137718200684,702464000,83.5374984741211,83.61299896240234,81.66699981689453,82.01300048828125,78798000,100.85272721176172,100.85272721176172,99.46717924809323,99.9384536743164,20609800,41.65762803699635,41.877070227096375,41.22829379954388,41.559837341308594,112958400,170.54852199285145,171.81369346162373,168.62587360395554,169.8412322998047,13281200,56.77450487680719,57.14467294026464,55.439302217750566,55.56186294555664,42112000
2019-02-07,3.7478396523123063,3.7500714990271824,3.6129343686063273,3.6558361053466797,637120000,81.25,81.2770004272461,79.64550018310547,80.71849822998047,92532000,99.14671611998831,99.52372990821932,98.2984207143144,99.22211456298828,29760700,41.12095844643784,41.48828228416903,40.62960649164856,40.77272033691406,126966800,167.5599228944769,168.59597375510998,164.62115196608914,165.74685668945312,17517600,55.01034259616361,55.04422126349874,54.10559250643192,54.73881912231445,40896000
2019-02-08,3.5886318964059467,3.685099149249614,3.5742486984432467,3.67443585395813,461604000,79.30000305175781,79.42949676513672,78.33799743652344,79.41100311279297,113150000,98.39269757273537,99.70284021447895,98.27016878151373,99.59915924072266,21461100,40.48048140134687,40.88051884510569,40.343939770856174,40.82063293457031,95280000,163.84413525721862,166.73309366114722,163.58513012054937,166.69325256347656,12561400,54.15541165312001,54.74878055428458,54.13299312109346,54.556968688964844,21516000
2019-02-11,3.630294237516142,3.6846035443530685,3.5834245001980634,3.631782293319702,495180000,80.04900360107422,80.4645004272461,79.30000305175781,79.55000305175781,66346000,100.09868082286228,100.45685397322796,98.93934981267006,99.20326232910156,18914100,40.973935789221976,41.012263644587904,40.54275655421891,40.585872650146484,83973600,167.26105924811273,167.65954618945966,164.45179851504895,165.15908813476562,12811200,54.651130526275075,55.09926929257268,54.44736439608158,54.55447769165039,21304000
2019-02-12,3.6702197507278322,3.764455149871475,3.655836317287709,3.7488317489624023,591060000,80.19999694824219,81.97000122070312,79.94400024414062,81.90049743652344,97172000,100.04211953418206,100.98466824446535,99.4200411247546,100.74903106689453,25056600,40.74637765813314,40.96196548811741,40.65055800191535,40.93561553955078,89134000,166.2250383292474,167.69940214105026,163.87401836953396,164.41195678710938,16292300,55.14186757215209,56.063307987298266,55.094537027186774,55.867759704589844,32182000
2019-02-13,3.7783417402584414,3.864393528118828,3.7647023370069235,3.7912371158599854,605372000,82.3499984741211,82.81900024414062,81.85549926757812,82.0,71206000,101.32399069986714,101.58790319948994,100.5793763238878,100.67362976074219,18394900,41.055382849595446,41.31648453065105,40.70325341893869,40.765533447265625,89960800,164.7506760109761,165.5874758684455,163.10694571874262,163.44566345214844,14205100,56.04811226158318,56.53336818689574,55.72477302309277,55.80747604370117,20996000
2019-02-14,3.7902456095018544,3.860426154563953,3.747095549052329,3.832155466079712,827264000,81.2249984741211,81.8949966430664,80.3030014038086,81.13249969482422,82410000,100.20236868126365,101.12606974358577,99.58971766487922,100.75847625732422,21784700,40.652960758217745,41.02425054921701,40.573910902833404,40.9140625,87342800,162.56900837341098,164.2426080994384,161.63258296449007,163.32611083984375,12755200,55.70235776347594,56.209534314218416,55.32347010934751,55.88270950317383,18952000
2019-02-15,4.040961831489088,4.063776477934313,3.879025803853238,3.9018406867980957,1516748000,81.39299774169922,81.44550323486328,80.2249984741211,80.39749908447266,86878000,101.71045192221452,102.07804540589873,101.19204716774848,102.00263977050781,26606900,41.02183873357063,41.12963261527218,40.66252335780213,40.82301712036133,98507200,163.8839834334257,164.07326285716576,160.24787888514737,161.8816375732422,15504400,56.30170437086267,56.38091803981758,55.333682167707586,55.4831428527832,28996000
2019-02-19,3.8911764912210884,3.965076937448456,3.8720815142359837,3.8844807147979736,551892000,80.05000305175781,81.69999694824219,80.02799987792969,81.37899780273438,73634000,101.59735460911942,102.41737480398585,101.58792710589256,101.95552062988281,18038500,40.652950567331295,41.06736001881353,40.600250676952555,40.9451904296875,75891200,159.8892274768784,163.5253315541632,159.71987622513294,161.6724090576172,14345400,55.301298871374016,55.89367193217501,55.301298871374016,55.72776794433594,20928000
2019-02-20,3.91374375717389,3.999051535031109,3.902584522613737,3.931846857070923,540988000,81.5,81.74649810791016,80.50599670410156,81.1050033569336,66752000,102.09750481520773,102.17323249261466,100.61138344959366,101.4254379272461,21607700,41.00746727790131,41.51769628828759,40.95955929148996,41.208683013916016,104457600,161.63257309876198,163.09698037001354,160.6363785033921,161.94139099121094,11770700,55.799005570925665,55.96939476975429,55.06613854305071,55.4906120300293,21756000
2019-02-21,3.944493841356297,3.9690443905124644,3.8482744572713665,3.862905740737915,448548000,80.99250030517578,81.1780014038086,80.04550170898438,80.97200012207031,69668000,101.18879375887094,103.63095717752067,101.1603976854569,103.564697265625,29063200,41.153597223916066,41.290135195189876,40.79428177141705,40.97633361816406,68998800,161.31377633146,161.622609410847,158.98268473051917,159.43096923828125,15607800,55.343147767937495,55.397951160445146,54.430426875823045,54.652130126953125,28302000
2019-02-22,3.914735906207042,3.9665652713235433,3.9010965000186486,3.9477181434631348,401740000,81.17500305175781,81.74700164794922,81.05850219726562,81.5780029296875,61924000,104.1705198271129,105.25907465376241,103.9528045287091,105.04136657714844,27763200,41.100899072957226,41.4410506104486,41.052991074957,41.43386459350586,75652800,159.96892856351946,161.79196648134865,159.69995176889597,161.27394104003906,15858500,54.8479210177993,55.363072105154124,54.5838704032713,55.31972885131836,20990000
2019-02-25,4.031289524301274,4.098742042269199,3.9266384605283355,3.9353182315826416,656020000,82.07250213623047,82.7300033569336,81.51950073242188,81.6500015258789,63690000,105.78911979632717,106.18667917141231,105.31583276261999,105.6281967163086,23750600,41.71892110178259,42.12853867814377,41.66861532926052,41.735687255859375,87493600,162.44945610663967,165.43803982179804,162.28008965281126,163.99354553222656,18737100,55.60022464183785,55.72676886301756,55.16528684739145,55.27140808105469,28262000
2019-02-26,3.9306062244370903,3.9866514184815087,3.862409446215253,3.895887851715088,488464000,81.29900360107422,81.99949645996094,80.80650329589844,81.81999969482422,53316000,105.31584836815985,107.19006125515749,105.23065293413917,106.3570785522461,21536700,41.6111200640111,41.991993508027974,41.48176447406314,41.75963592529297,68280800,163.7146092138707,165.60738798525887,163.17667084349625,163.5054168701172,13784100,55.08955829996046,55.775094850276886,54.79910183636128,55.556880950927734,29426000
2019-02-27,3.8815050557183834,3.9080396001955076,3.796941079890484,3.853978395462036,500256000,81.40899658203125,82.09049987792969,80.75499725341797,82.05449676513672,62976000,105.72287164692706,106.35707460932956,104.95614165631795,106.1772232055664,21487100,41.49135645059792,41.92013796783325,41.3763728690382,41.88899612426758,111341600,162.2800988146319,163.3061780653743,159.79958391947105,162.19044494628906,12697500,55.14934551332013,55.698869459608126,54.85291001043501,55.602718353271484,19368000
2019-02-28,3.847772307067805,3.870114248665196,3.8070605034741867,3.829402208328247,324944000,81.76249694824219,82.5885009765625,81.69149780273438,81.99150085449219,60518000,106.05417601621282,106.84929489111173,105.76074032025558,106.04470825195312,29083900,41.75724756718137,41.89857743242861,41.42188429023783,41.47697830200195,112861600,161.75211428437245,162.87781906015118,160.24786589252997,160.8356170654297,11114200,55.366064097530554,56.1806383377126,55.35161634511024,55.7955207824707,30850000
2019-03-01,3.8792995508719708,3.9259692415898084,3.820962437474673,3.883768081665039,357188000,82.75650024414062,83.71299743652344,82.55000305175781,83.58650207519531,99498000,106.85877269858865,106.98182475837726,105.70395089116582,106.51800537109375,23501200,41.74765912168646,41.956060888063966,41.4146936574631,41.91294479370117,103544800,161.98124989915397,162.50923182715513,161.0747091545771,161.66246032714844,11097800,56.043628893387755,56.9438937601787,56.036156049196734,56.84524917602539,29006000
2019-03-04,3.9222450536824636,3.9450834442208853,3.8353597847942003,3.8919594287872314,409992000,84.25,85.47149658203125,83.71800231933594,84.80850219726562,123348000,106.98182720152496,107.19954247420321,104.88043826303539,106.26243591308594,26608000,42.08542473250484,42.57888406995493,41.67340935935998,42.12375259399414,109744800,163.2762816769415,166.8625881594638,163.20655596238495,166.7330780029297,18894700,57.14417652473388,57.70665821261725,56.33209574969371,57.184532165527344,28920000
2019-03-05,3.87632050788936,3.9237349919566813,3.8219552391516474,3.8855056762695312,362924000,85.14749908447266,85.38999938964844,84.45050048828125,84.62149810791016,73630000,106.25296433063296,106.38548415383676,105.28746172989266,105.73234558105469,19538300,42.145306201775455,42.1596782345321,41.809942931822455,42.04709243774414,78949600,166.7330950150861,171.22594265031734,165.91622330005032,170.60829162597656,28187900,57.29712567559852,58.27112693483869,57.10456879747419,57.89348602294922,28864000
2019-03-06,3.876568511983019,3.8850086483103645,3.7718098268209186,3.774540424346924,403524000,84.79850006103516,84.88749694824219,83.41400146484375,83.44750213623047,79920000,105.8932622233265,106.64105673526649,105.47676724913505,105.77967071533203,17687000,41.841086791388626,42.03751432892731,41.66622095917077,41.80515670776367,83241600,172.24204618312118,172.90950996471176,170.61825926577092,171.85353088378906,21531700,57.91640370476741,58.16929449383903,57.56765829057092,57.685733795166016,21986000
2019-03-07,3.750957810075866,3.7606394298834016,3.6591077775147,3.7052810192108154,450104000,83.36849975585938,83.48750305175781,81.02549743652344,81.29750061035156,99140000,105.44837448754136,105.59036207154428,104.00011701864628,104.4923324584961,25339000,41.649447388331524,41.78598900406581,41.20629389135005,41.32127380371094,99185600,170.84738085279602,171.0864730387865,166.97218430912017,168.4864044189453,18306500,57.57911367465999,57.63067858159087,56.54233823758392,56.9603385925293,23332000
2019-03-08,3.615912957351208,3.750212712683017,3.5945639174832205,3.7395381927490234,422416000,80.20050048828125,81.13600158691406,79.32849884033203,81.04000091552734,93340000,103.32803759776304,104.79522319601625,102.98727032629276,104.60591125488281,22818400,40.79907367665731,41.45781867305242,40.602646141444055,41.419490814208984,95997600,165.56751949221,168.97450278882533,165.3383990180724,168.95458984375,13184800,56.134798429015525,57.148657329568785,55.96391509071277,56.9115104675293,24248000
2019-03-11,3.7631216538147347,4.023032229792343,3.715955277059254,4.000194072723389,859728000,81.30599975585938,83.614501953125,81.30049896240234,83.53099822998047,77528000,105.06027110792006,106.91555572049135,105.05081056536682,106.80197143554688,26491600,42.03750635662623,42.907047111756675,42.00397039988766,42.854347229003906,128044000,170.94699424535042,173.63671654346732,170.9270660977535,171.4152069091797,18884000,57.01762880634448,58.59894873852702,57.01762880634448,58.57752227783203,34384000
2019-03-12,4.02799643850524,4.080872107640927,3.9517856924946715,4.034451007843018,579576000,83.44999694824219,84.2135009765625,83.04900360107422,83.65499877929688,72290000,106.79251184399406,107.90000203768776,106.63159594681575,107.54977416992188,26132700,43.117856536178195,43.757437636180654,42.96694286865486,43.33584213256836,129870400,171.43512884954157,173.13862834145743,170.56844439264458,171.26577758789062,12155300,58.7020725240258,59.78518254183267,58.7020725240258,59.4463996887207,40262000
2019-03-13,4.071937015765505,4.215173393785342,4.064489542293619,4.185880661010742,768900000,84.1500015258789,85.0,83.96749877929688,84.54049682617188,71040000,108.03253920723868,108.85606157727636,107.70123959462235,108.38277435302734,35513800,43.6568253981783,43.90834693397059,43.33823194019415,43.52747344970703,124130000,171.66425869768784,173.36774293073492,171.46500761951265,172.7102508544922,11973300,59.81731895501022,59.8315196393053,59.383627928056406,59.4523811340332,28718000
2019-03-14,4.195067662136498,4.206983435498169,4.102224440971037,4.109920024871826,519384000,84.55999755859375,85.0999984741211,84.21700286865234,84.31099700927734,58932000,108.42063215625478,109.04536750212174,108.22185239976122,108.46795654296875,30763400,44.05207833801341,44.09998999492004,43.73109070555793,44.011356353759766,94318000,169.1139869925861,170.49869685537558,167.52008477970372,169.52243041992188,18037400,59.51166739737745,59.67956692680371,59.01196370191376,59.06527328491211,23456000
2019-03-15,4.153112242007698,4.25811929046017,4.149636849330282,4.215421676635742,661484000,85.1500015258789,85.94000244140625,84.65650177001953,85.61799621582031,151018000,109.17787583311416,110.98583620491509,108.4679451111211,109.7174301147461,54681100,44.27964450542116,44.87371172513711,44.013750911673355,44.5838623046875,156171600,166.52389093096815,166.94229083372258,161.89157697764966,165.34837341308594,37135400,59.45536961792705,59.6142986919102,58.91879964280611,59.01096725463867,49236000
2019-03-18,4.246947443635454,4.30081649253427,4.167012955021073,4.1940717697143555,486992000,85.63500213623047,87.5,85.63150024414062,87.10749816894531,108582000,109.96352903986265,111.32659827270162,109.84994475165168,111.28873443603516,31207600,44.50720292069204,45.12761998571348,44.50480514532851,45.03899002075195,104879200,162.94756929522146,163.27630015933497,158.67388565305384,159.85935974121094,37524200,58.95317478340664,59.28697448379699,58.66027807073977,59.00100326538086,25852000
2019-03-19,4.288652302778183,4.406319893242313,4.271772029844224,4.361884117126465,854972000,87.67549896240234,89.20800018310547,87.67549896240234,88.09249877929688,127284000,111.78095157225233,112.11225834268467,110.73972132431958,111.36446380615234,37588700,45.118038982007924,45.27134674136499,44.53594612739832,44.68206787109375,126585600,160.8655006107059,163.19660753970206,160.20802372374513,160.95516967773438,25611500,59.227688392587744,59.78518690250279,59.0812153232513,59.7278938293457,30414000
2019-03-20,4.390929902705683,4.444302280235286,4.294611326681642,4.3293657302856445,719148000,88.49700164794922,89.9749984741211,88.35150146484375,89.8635025024414,125312000,111.1183572417795,112.40569887612497,110.47468642460677,111.24140930175781,28113300,44.610215298637904,45.391129978639086,44.250899804447286,45.07253646850586,124140800,160.88543083573964,165.48784510749027,160.62642570727385,164.81044006347656,20211500,59.65316083025626,61.13732622141282,59.59437014815573,60.97939682006836,44548000
2019-03-21,4.352452160697178,4.592503315358657,4.3474871786113205,4.566189289093018,824312000,89.81300354003906,91.1875,89.36399841308594,90.96299743652344,115356000,110.88169943563474,114.3650927247558,110.83436783767706,113.79714965820312,29854400,45.5180899369204,47.029609934372814,45.467784157138084,46.732574462890625,204136800,164.26253921131865,165.75683122253233,163.12687789082526,165.44801330566406,16223000,60.58232208236194,61.36899668743454,60.44033423974038,61.35654067993164,24080000
2019-03-22,4.538882161477809,4.587537652940688,4.392418526072862,4.406320095062256,747644000,90.50849914550781,90.9489974975586,88.15550231933594,88.2385025024414,127260000,113.11561260223421,113.20080081053928,110.78704102532157,110.7965087890625,33624500,46.792449161113716,47.35537812184152,45.70013085490152,45.764808654785156,169630800,165.01962734572587,166.78289602187428,163.46556622127903,163.71461486816406,16389200,61.09647746334284,61.27981681859003,59.925932042979824,60.0592041015625,34284000
2019-03-25,4.365607129084917,4.429901868568328,4.247691457557336,4.313972473144531,525212000,87.8895034790039,89.13400268554688,87.375,88.71299743652344,102076000,110.33271708631153,111.7052543906112,110.10554123731332,111.37395477294922,27067100,45.87499712059471,45.9875829138425,44.69884073019582,45.211463928222656,175381200,162.37972244583653,165.9062446989799,161.3835278296044,165.65719604492188,12631200,59.63223486961855,60.10394009407609,59.13950609463705,59.436439514160156,29936000
2019-03-26,4.45572034048201,4.511823303458082,4.334329246465546,4.39068078994751,703508000,89.6500015258789,90.28849792480469,88.66799926757812,89.18800354003906,97318000,112.2826319876674,112.36782019752775,110.60719164253508,111.61056518554688,26097700,45.91093032900251,46.20317383299277,44.21496108876492,44.74435043334961,199202000,166.71316979851267,168.8051693055558,165.71697521399983,167.04190063476562,15437900,59.7119493627361,59.92617977105753,58.62535369612214,59.01893997192383,38024000
2019-03-27,4.416249389634117,4.46267049042072,4.311987164500643,4.381494998931885,474372000,89.20649719238281,89.375,87.28399658203125,88.28500366210938,86496000,111.58216924062664,111.89454047425757,109.34825344788942,110.5314712524414,22733400,45.21385765635462,45.45579539339186,44.686862430594424,45.146785736083984,119393600,167.21127638026593,168.29712488953618,164.16290801369584,165.23880004882812,10620300,59.06278363734229,59.16536229810466,57.76095791822469,58.441017150878906,28004000
2019-03-28,4.407561057908589,4.465898404443591,4.346989801230155,4.400114059448242,480264000,88.5,88.89649963378906,87.67350006103516,88.6709976196289,60860000,111.16569255651139,111.29821238607731,109.92567526301723,110.68293762207031,18334800,45.261759039422934,45.40788077049232,44.921607591964424,45.2066650390625,83121600,163.9437621778005,166.0855746123989,162.70847532951134,164.92002868652344,10443000,58.36727856369567,58.36852530469884,57.76399655662992,58.21532440185547,19234000
