Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date
2020-03-27 00:00:00-04:00,61.337120260245676,62.094277592448684,59.9538506329564,60.121299743652344,204216800,0.0,0.0,2020-03-27 00:00:00-04:00
2020-03-30 00:00:00-04:00,60.84933827038797,62.0093436795025,60.52414557218957,61.837039947509766,167976400,0.0,0.0,2020-03-30 00:00:00-04:00
2020-03-31 00:00:00-04:00,62.02876624051435,63.70082103256645,61.15512018524407,61.710853576660156,197002000,0.0,0.0,2020-03-31 00:00:00-04:00
2020-04-01 00:00:00-04:00,59.82037714150967,60.35912485054445,58.03183398758983,58.463802337646484,176218400,0.0,0.0,2020-04-01 00:00:00-04:00
2020-04-02 00:00:00-04:00,58.32547715782636,59.49276269917482,57.49066070248686,59.43937301635742,165934000,0.0,0.0,2020-04-02 00:00:00-04:00
2020-04-03 00:00:00-04:00,58.9224639013772,59.626231543601605,57.99300285608874,58.585140228271484,129880000,0.0,0.0,2020-04-03 00:00:00-04:00
2020-04-06 00:00:00-04:00,60.88815938708916,63.85126789213967,60.519289974644046,63.69595718383789,201820400,0.0,0.0,2020-04-06 00:00:00-04:00
2020-04-07 00:00:00-04:00,65.71748889327498,65.93590598005878,62.85387884275289,62.958229064941406,202887200,0.0,0.0,2020-04-07 00:00:00-04:00
2020-04-08 00:00:00-04:00,63.76147775323179,64.88508270225176,63.395037501230945,64.5696029663086,168895200,0.0,0.0,2020-04-08 00:00:00-04:00
2020-04-09 00:00:00-04:00,65.20786042767898,65.54032952455171,64.2371442763535,65.03555297851562,161834800,0.0,0.0,2020-04-09 00:00:00-04:00
2020-04-13 00:00:00-04:00,65.11321477612952,66.42125839971293,64.51136807094039,66.31204986572266,131022800,0.0,0.0,2020-04-13 00:00:00-04:00
2020-04-14 00:00:00-04:00,67.95011914666873,69.95222087152594,67.47689214022147,69.66100311279297,194994800,0.0,0.0,2020-04-14 00:00:00-04:00
2020-04-15 00:00:00-04:00,68.5325465687292,69.48627323972364,68.10300741459568,69.02518463134766,131154400,0.0,0.0,2020-04-15 00:00:00-04:00
2020-04-16 00:00:00-04:00,69.7410956561746,69.94009422345636,68.5204205220071,69.57364654541016,157125200,0.0,0.0,2020-04-16 00:00:00-04:00
2020-04-17 00:00:00-04:00,69.08830567330986,69.63676274652339,67.18812439019051,68.629638671875,215250000,0.0,0.0,2020-04-17 00:00:00-04:00
2020-04-20 00:00:00-04:00,67.45263070247596,68.35781862849281,67.18568232250739,67.20509338378906,130015200,0.0,0.0,2020-04-20 00:00:00-04:00
2020-04-21 00:00:00-04:00,67.04736932204841,67.2827683027009,64.41430008220807,65.12777709960938,180991600,0.0,0.0,2020-04-21 00:00:00-04:00
2020-04-22 00:00:00-04:00,66.39940158614417,67.4404966317663,66.05723069304202,67.00367736816406,116862400,0.0,0.0,2020-04-22 00:00:00-04:00
2020-04-23 00:00:00-04:00,66.94786806714389,68.37482206031547,66.70518901812768,66.7440185546875,124814400,0.0,0.0,2020-04-23 00:00:00-04:00
2020-04-24 00:00:00-04:00,67.27063536119402,68.6806000437413,67.22209658899173,68.67089080810547,126161200,0.0,0.0,2020-04-24 00:00:00-04:00
2020-04-27 00:00:00-04:00,68.38696009309551,69.05190579194252,67.93800973096258,68.71943664550781,117087600,0.0,0.0,2020-04-27 00:00:00-04:00
2020-04-28 00:00:00-04:00,69.18292807221569,69.3649373275059,67.51330272470628,67.60551452636719,112004800,0.0,0.0,2020-04-28 00:00:00-04:00
2020-04-29 00:00:00-04:00,69.0979975124322,70.29683242001799,68.89414803177873,69.82603454589844,137280800,0.0,0.0,2020-04-29 00:00:00-04:00
2020-04-30 00:00:00-04:00,70.36720857906009,71.47625350962926,69.97649890054853,71.2990951538086,183064000,0.0,0.0,2020-04-30 00:00:00-04:00
2020-05-01 00:00:00-04:00,69.46686565282405,72.56102298757865,69.3697955313602,70.1512222290039,240616800,0.0,0.0,2020-05-01 00:00:00-04:00
2020-05-04 00:00:00-04:00,70.17550415897956,71.27241079901312,69.4838673851674,71.14379119873047,133568000,0.0,0.0,2020-05-04 00:00:00-04:00
2020-05-05 00:00:00-04:00,71.60487317175793,73.04638718577591,71.45926427424553,72.2115707397461,147751200,0.0,0.0,2020-05-05 00:00:00-04:00
2020-05-06 00:00:00-04:00,72.91534530676655,73.58999276968885,72.5294865058915,72.95660400390625,142333600,0.0,0.0,2020-05-06 00:00:00-04:00
2020-05-07 00:00:00-04:00,73.58513616899319,74.05836324243135,73.28178737986006,73.7113265991211,115215200,0.0,0.0,2020-05-07 00:00:00-04:00
2020-05-08 00:00:00-04:00,74.3732060857613,75.51931637355732,74.04470105585122,75.46578216552734,133838400,0.205,0.0,2020-05-08 00:00:00-04:00
2020-05-11 00:00:00-04:00,74.97182937337452,77.149682300424,74.76255653428882,76.65328216552734,145946400,0.0,0.0,2020-05-11 00:00:00-04:00
2020-05-12 00:00:00-04:00,77.33947268862552,77.79208148134276,75.65559183440632,75.77725982666016,162301200,0.0,0.0,2020-05-12 00:00:00-04:00
2020-05-13 00:00:00-04:00,75.95731647939719,76.88199755928032,73.78189245874619,74.8623046875,200622400,0.0,0.0,2020-05-13 00:00:00-04:00
2020-05-14 00:00:00-04:00,74.09823268490378,75.38304620688119,73.37308887883164,75.32221221923828,158929200,0.0,0.0,2020-05-14 00:00:00-04:00
2020-05-15 00:00:00-04:00,73.085943325568,74.92312650763014,73.05187273308422,74.87689208984375,166348400,0.0,0.0,2020-05-15 00:00:00-04:00
2020-05-18 00:00:00-04:00,76.20553196590271,77.01583751017019,75.51202293913698,76.64109802246094,135178400,0.0,0.0,2020-05-18 00:00:00-04:00
2020-05-19 00:00:00-04:00,76.65812803670754,77.50736817025115,76.16659206539425,76.19822692871094,101729600,0.0,0.0,2020-05-19 00:00:00-04:00
2020-05-20 00:00:00-04:00,77.05961137211806,77.7506844400657,77.0206767368224,77.68012237548828,111504800,0.0,0.0,2020-05-20 00:00:00-04:00
2020-05-21 00:00:00-04:00,77.54142773114201,78.08406952411508,76.86251841252941,77.10099029541016,102688800,0.0,0.0,2020-05-21 00:00:00-04:00
2020-05-22 00:00:00-04:00,76.83819007988166,77.68013781166567,76.73599313969208,77.59740447998047,81803200,0.0,0.0,2020-05-22 00:00:00-04:00
2020-05-26 00:00:00-04:00,78.71916640033362,78.89923259629772,77.01581504082098,77.07178497314453,125522000,0.0,0.0,2020-05-26 00:00:00-04:00
2020-05-27 00:00:00-04:00,76.92824326203885,77.55361111108796,76.18606403867054,77.40760803222656,112945200,0.0,0.0,2020-05-27 00:00:00-04:00
2020-05-28 00:00:00-04:00,77.08152577208277,78.70457981685169,76.80412665218442,77.44166564941406,133560800,0.0,0.0,2020-05-28 00:00:00-04:00
2020-05-29 00:00:00-04:00,77.6849956705814,78.14733245248436,77.00852208206489,77.36622619628906,153532400,0.0,0.0,2020-05-29 00:00:00-04:00
2020-06-01 00:00:00-04:00,77.32000143580059,78.43934833911615,77.18859793786604,78.31768035888672,80791200,0.0,0.0,2020-06-01 00:00:00-04:00
2020-06-02 00:00:00-04:00,78.05002793716592,78.70460242104059,77.60715460123102,78.68026733398438,87642800,0.0,0.0,2020-06-02 00:00:00-04:00
2020-06-03 00:00:00-04:00,79.00144035927285,79.37617975384588,78.42716372886015,79.11337280273438,104491200,0.0,0.0,2020-06-03 00:00:00-04:00
2020-06-04 00:00:00-04:00,78.9357445019579,79.23504293791275,78.05729794865285,78.43203735351562,87560400,0.0,0.0,2020-06-04 00:00:00-04:00
2020-06-05 00:00:00-04:00,78.68268407951567,80.72670465644849,78.65348495250613,80.6658706665039,137250400,0.0,0.0,2020-06-05 00:00:00-04:00
2020-06-08 00:00:00-04:00,80.36169309987528,81.17686997307266,79.64872058754821,81.1427993774414,95654400,0.0,0.0,2020-06-08 00:00:00-04:00
2020-06-09 00:00:00-04:00,80.82160644800746,84.09933458379527,80.7899715861673,83.70513153076172,147712400,0.0,0.0,2020-06-09 00:00:00-04:00
2020-06-10 00:00:00-04:00,84.65657009743241,86.32828677869298,84.2161326502249,85.85865020751953,166651600,0.0,0.0,2020-06-10 00:00:00-04:00
2020-06-11 00:00:00-04:00,84.99969350194307,85.42553148158305,81.63436005029637,81.73655700683594,201662400,0.0,0.0,2020-06-11 00:00:00-04:00
2020-06-12 00:00:00-04:00,83.88275926094929,84.63223063265221,81.32773208201846,82.44220733642578,200146000,0.0,0.0,2020-06-12 00:00:00-04:00
2020-06-15 00:00:00-04:00,81.0917097169114,84.11637395651466,80.9286713541559,83.46179962158203,138808800,0.0,0.0,2020-06-15 00:00:00-04:00
2020-06-16 00:00:00-04:00,85.52284659086101,85.94625617218522,83.88276474697345,85.67371368408203,165428800,0.0,0.0,2020-06-16 00:00:00-04:00
2020-06-17 00:00:00-04:00,86.42077997103691,86.48161397178043,85.43283639304421,85.55450439453125,114406400,0.0,0.0,2020-06-17 00:00:00-04:00
2020-06-18 00:00:00-04:00,85.51069272033729,86.00710017036369,84.97778636060843,85.58856201171875,96820400,0.0,0.0,2020-06-18 00:00:00-04:00
2020-06-19 00:00:00-04:00,86.29667304189616,86.76387395155108,83.98740960809002,85.09945678710938,264476000,0.0,0.0,2020-06-19 00:00:00-04:00
2020-06-22 00:00:00-04:00,85.49366152486377,87.469548475875,85.44742709501291,87.32598114013672,135445200,0.0,0.0,2020-06-22 00:00:00-04:00
2020-06-23 00:00:00-04:00,88.57428648623221,90.61344295119446,88.1533126161021,89.18992614746094,212155600,0.0,0.0,2020-06-23 00:00:00-04:00
2020-06-24 00:00:00-04:00,88.81761971025675,89.73986501886358,87.24080011710065,87.61553955078125,192623200,0.0,0.0,2020-06-24 00:00:00-04:00
2020-06-25 00:00:00-04:00,87.77127955859044,88.81762116630449,87.00963685193202,88.7786865234375,137522400,0.0,0.0,2020-06-25 00:00:00-04:00
2020-06-26 00:00:00-04:00,88.67405701121628,88.8954936232834,85.90245689556569,86.05089569091797,205256800,0.0,0.0,2020-06-26 00:00:00-04:00
2020-06-29 00:00:00-04:00,85.95840278125152,88.12896217837923,85.47903078292525,88.0340576171875,130646000,0.0,0.0,2020-06-29 00:00:00-04:00
2020-06-30 00:00:00-04:00,87.62041296790133,89.05610113430572,87.60094935771706,88.76895904541016,140223200,0.0,0.0,2020-06-30 00:00:00-04:00
2020-07-01 00:00:00-04:00,88.84680772121614,89.39187779218567,88.55237334459665,88.60103607177734,110737200,0.0,0.0,2020-07-01 00:00:00-04:00
2020-07-02 00:00:00-04:00,89.51111743972731,90.14865634616976,88.48667532119246,88.60103607177734,114041600,0.0,0.0,2020-07-02 00:00:00-04:00
2020-07-06 00:00:00-04:00,90.03430829585879,91.44078989598016,90.00267343180715,90.97115325927734,118655600,0.0,0.0,2020-07-06 00:00:00-04:00
2020-07-07 00:00:00-04:00,91.35075503882443,92.1318614031436,90.57694845637647,90.68888092041016,112424400,0.0,0.0,2020-07-07 00:00:00-04:00
2020-07-08 00:00:00-04:00,91.66951476530353,92.83266025069595,91.58190996618218,92.801025390625,117092000,0.0,0.0,2020-07-08 00:00:00-04:00
2020-07-09 00:00:00-04:00,93.69649607659868,93.75003027778281,92.14888313949528,93.2000961303711,125642800,0.0,0.0,2020-07-09 00:00:00-04:00
2020-07-10 00:00:00-04:00,92.79373105488341,93.42154196968667,92.18052712914378,93.3631362915039,90257200,0.0,0.0,2020-07-10 00:00:00-04:00
2020-07-13 00:00:00-04:00,94.67230019364084,97.29059783670382,92.71831248028391,92.93244934082031,191649200,0.0,0.0,2020-07-13 00:00:00-04:00
2020-07-14 00:00:00-04:00,92.31191055961413,94.66253642553353,91.37507321337583,94.47030639648438,170989200,0.0,0.0,2020-07-14 00:00:00-04:00
2020-07-15 00:00:00-04:00,96.35130500289155,96.60194074558854,93.91794539378512,95.12002563476562,153198000,0.0,0.0,2020-07-15 00:00:00-04:00
2020-07-16 00:00:00-04:00,93.98851197519926,94.8085529497705,93.3485372297674,93.94957733154297,110577600,0.0,0.0,2020-07-16 00:00:00-04:00
2020-07-17 00:00:00-04:00,94.4021760380504,94.55790717010848,93.2852575959958,93.759765625,92186800,0.0,0.0,2020-07-17 00:00:00-04:00
2020-07-20 00:00:00-04:00,93.84737490055309,95.8743600058145,93.50183459957924,95.73565673828125,90318000,0.0,0.0,2020-07-20 00:00:00-04:00
2020-07-21 00:00:00-04:00,96.52894250206293,96.60437605553066,94.16371667540041,94.41435241699219,103433200,0.0,0.0,2020-07-21 00:00:00-04:00
2020-07-22 00:00:00-04:00,94.11504710524962,95.36336177523553,94.02744972364847,94.6795883178711,89001600,0.0,0.0,2020-07-22 00:00:00-04:00
2020-07-23 00:00:00-04:00,94.41190829825081,94.48977758073065,89.55736078613936,90.37010192871094,197004400,0.0,0.0,2020-07-23 00:00:00-04:00
2020-07-24 00:00:00-04:00,88.56212064394785,90.4917729162458,86.76872848149942,90.14623260498047,185438800,0.0,0.0,2020-07-24 00:00:00-04:00
2020-07-27 00:00:00-04:00,91.21205332883926,92.37519895851747,90.98818839691468,92.28273010253906,121214000,0.0,0.0,2020-07-27 00:00:00-04:00
2020-07-28 00:00:00-04:00,91.85203051648675,92.02966845109543,90.76188267824885,90.76675415039062,103625600,0.0,0.0,2020-07-28 00:00:00-04:00
2020-07-29 00:00:00-04:00,91.25097745595819,92.69152948751328,91.21447855018052,92.506591796875,90329200,0.0,0.0,2020-07-29 00:00:00-04:00
2020-07-30 00:00:00-04:00,91.67682263526055,93.73057872513968,91.26802000602063,93.62594604492188,158130000,0.0,0.0,2020-07-30 00:00:00-04:00
2020-07-31 00:00:00-04:00,100.14246305977338,103.57836494067831,98.13737010008327,103.42749786376953,374336800,0.0,0.0,2020-07-31 00:00:00-04:00
2020-08-03 00:00:00-04:00,105.31579399255398,108.66166323525441,105.01649553295304,106.03363800048828,308151200,0.0,0.0,2020-08-03 00:00:00-04:00
2020-08-04 00:00:00-04:00,106.22343825153119,107.83675673192468,105.49829447245462,106.74174499511719,173071600,0.0,0.0,2020-08-04 00:00:00-04:00
2020-08-05 00:00:00-04:00,106.46191633779561,107.44985972369943,105.99470803547494,107.12865447998047,121776800,0.0,0.0,2020-08-05 00:00:00-04:00
2020-08-06 00:00:00-04:00,107.46200491950506,111.36267931542626,106.87070043201265,110.86627197265625,202428800,0.0,0.0,2020-08-06 00:00:00-04:00
2020-08-07 00:00:00-04:00,110.38605796245164,110.84435557432207,107.54608428478957,108.34566497802734,198045600,0.205,0.0,2020-08-07 00:00:00-04:00
2020-08-10 00:00:00-04:00,109.79612082851325,110.94186486752692,107.26086549559103,109.92044830322266,212403600,0.0,0.0,2020-08-10 00:00:00-04:00
2020-08-11 00:00:00-04:00,109.18181853754392,109.68155371834231,106.39059512633617,106.65143585205078,187902400,0.0,0.0,2020-08-11 00:00:00-04:00
2020-08-12 00:00:00-04:00,107.74597507351805,110.45431580374148,107.5509582932633,110.19591522216797,165598000,0.0,0.0,2020-08-12 00:00:00-04:00
2020-08-13 00:00:00-04:00,111.58053628624776,113.15288579947423,111.09054684512458,112.1460952758789,210082000,0.0,0.0,2020-08-13 00:00:00-04:00
2020-08-14 00:00:00-04:00,111.97059590519345,112.13636091412904,110.23004099312963,112.0461654663086,165565200,0.0,0.0,2020-08-14 00:00:00-04:00
2020-08-17 00:00:00-04:00,113.17239437524739,113.19677333095444,111.12468856587184,111.75362396240234,119561600,0.0,0.0,2020-08-17 00:00:00-04:00
2020-08-18 00:00:00-04:00,111.50496887171911,113.11144299917184,111.16855864835527,112.6848373413086,105633600,0.0,0.0,2020-08-18 00:00:00-04:00
2020-08-19 00:00:00-04:00,113.09439419603572,114.24501107161466,112.73117227554131,112.82624053955078,145538000,0.0,0.0,2020-08-19 00:00:00-04:00
2020-08-20 00:00:00-04:00,112.86767769232154,115.4443778648386,112.85061167913358,115.32980346679688,126907200,0.0,0.0,2020-08-20 00:00:00-04:00
2020-08-21 00:00:00-04:00,116.29271066660041,121.7581423853081,116.28052490809851,121.27303314208984,338054800,0.0,0.0,2020-08-21 00:00:00-04:00
2020-08-24 00:00:00-04:00,125.49278810866619,125.57811819160509,120.85132259813872,122.7235107421875,345937600,0.0,0.0,2020-08-24 00:00:00-04:00
2020-08-25 00:00:00-04:00,121.59239290506812,122.0628763223725,119.98835110470337,121.71671295166016,211495600,0.0,0.0,2020-08-25 00:00:00-04:00
2020-08-26 00:00:00-04:00,123.03796284565955,123.83023059467142,121.96778837684518,123.37193298339844,163022400,0.0,0.0,2020-08-26 00:00:00-04:00
2020-08-27 00:00:00-04:00,123.97649247764066,124.31046260347257,120.74891061178384,121.8970947265625,155552400,0.0,0.0,2020-08-27 00:00:00-04:00
2020-08-28 00:00:00-04:00,122.87463439456488,123.2939271755795,121.4753699990524,121.69964599609375,187630000,0.0,0.0,2020-08-28 00:00:00-04:00
2020-08-31 00:00:00-04:00,124.40310060397898,127.73793655138815,122.86244278988478,125.82673645019531,225702700,0.0,4.0,2020-08-31 00:00:00-04:00
2020-09-01 00:00:00-04:00,129.45410665665014,131.44331646895694,127.27964057724809,130.8387451171875,151948100,0.0,0.0,2020-09-01 00:00:00-04:00
2020-09-02 00:00:00-04:00,134.16382339626398,134.54411128513743,123.83753197784804,128.12796020507812,200119000,0.0,0.0,2020-09-02 00:00:00-04:00
2020-09-03 00:00:00-04:00,123.74979379664647,125.63172736189051,117.49940684107021,117.86994171142578,257599600,0.0,0.0,2020-09-03 00:00:00-04:00
2020-09-04 00:00:00-04:00,117.08009977010788,120.61970534748437,108.1286934708545,117.94793701171875,332607200,0.0,0.0,2020-09-04 00:00:00-04:00
2020-09-08 00:00:00-04:00,111.11247882056891,116.02697649481232,109.87410691285393,110.0106201171875,231366600,0.0,0.0,2020-09-08 00:00:00-04:00
2020-09-09 00:00:00-04:00,114.34008654092767,116.17326959342994,112.38988895508609,114.39859008789062,176940500,0.0,0.0,2020-09-09 00:00:00-04:00
2020-09-10 00:00:00-04:00,117.36288681754456,117.49940004817361,109.69861000348159,110.66395568847656,182274400,0.0,0.0,2020-09-10 00:00:00-04:00
2020-09-11 00:00:00-04:00,111.71705524591432,112.36062394434131,107.26085458483016,109.21105194091797,180860300,0.0,0.0,2020-09-11 00:00:00-04:00
2020-09-14 00:00:00-04:00,111.86334120112333,113.04320991624836,109.99115319560664,112.4874038696289,140150100,0.0,0.0,2020-09-14 00:00:00-04:00
2020-09-15 00:00:00-04:00,115.38341342562737,115.87096270155135,110.78094707059917,112.66288757324219,184642000,0.0,0.0,2020-09-15 00:00:00-04:00
2020-09-16 00:00:00-04:00,112.36064192709577,113.11146475601348,109.250074265693,109.33782958984375,154679000,0.0,0.0,2020-09-16 00:00:00-04:00
2020-09-17 00:00:00-04:00,106.98784309353663,109.40608398688913,106.00299120807408,107.59239959716797,178011000,0.0,0.0,2020-09-17 00:00:00-04:00
2020-09-18 00:00:00-04:00,107.65088323854708,108.11892638443597,103.44820335777827,104.17952728271484,287104900,0.0,0.0,2020-09-18 00:00:00-04:00
2020-09-21 00:00:00-04:00,101.93682671673261,107.44613627717712,100.53268210169752,107.33887481689453,195713800,0.0,0.0,2020-09-21 00:00:00-04:00
2020-09-22 00:00:00-04:00,109.87413362126594,110.0496517037046,106.44178910174857,109.02579498291016,183055400,0.0,0.0,2020-09-22 00:00:00-04:00
2020-09-23 00:00:00-04:00,108.84053574437004,109.31833209532834,104.11130039514165,104.45259094238281,150718700,0.0,0.0,2020-09-23 00:00:00-04:00
2020-09-24 00:00:00-04:00,102.55112314626282,107.50462606943356,102.38535816136529,105.52517700195312,167743300,0.0,0.0,2020-09-24 00:00:00-04:00
2020-09-25 00:00:00-04:00,105.72996379838419,109.64011209223098,104.98888662302512,109.48409271240234,149981400,0.0,0.0,2020-09-25 00:00:00-04:00
2020-09-28 00:00:00-04:00,112.14609372191308,112.44837191175642,109.97162053852311,112.09733581542969,137672400,0.0,0.0,2020-09-28 00:00:00-04:00
2020-09-29 00:00:00-04:00,111.69757545200666,112.43864521637902,110.741975312434,111.2490234375,99382200,0.0,0.0,2020-09-29 00:00:00-04:00
2020-09-30 00:00:00-04:00,110.95648937570999,114.34008328098176,110.79072437109879,112.92618560791016,142675200,0.0,0.0,2020-09-30 00:00:00-04:00
2020-10-01 00:00:00-04:00,114.71060728643806,114.78861696573017,112.9456810690759,113.88177490234375,116120400,0.0,0.0,2020-10-01 00:00:00-04:00
2020-10-02 00:00:00-04:00,110.07889779908955,112.49714598356358,109.42558341904119,110.20565795898438,144712000,0.0,0.0,2020-10-02 00:00:00-04:00
2020-10-05 00:00:00-04:00,111.07349695083026,113.74526531692963,110.72246082221426,113.5989990234375,106243800,0.0,0.0,2020-10-05 00:00:00-04:00
2020-10-06 00:00:00-04:00,112.81891482742249,113.22846192888977,109.45482734146758,110.34217071533203,161498200,0.0,0.0,2020-10-06 00:00:00-04:00
2020-10-07 00:00:00-04:00,111.76582617611366,112.6726683499166,111.28802241183179,112.21437072753906,96849000,0.0,0.0,2020-10-07 00:00:00-04:00
2020-10-08 00:00:00-04:00,113.35522661630749,113.50149291272723,111.73655916424462,112.10710144042969,83477200,0.0,0.0,2020-10-08 00:00:00-04:00
2020-10-09 00:00:00-04:00,112.40938507947115,114.0865561551348,112.05834892691767,114.05730438232422,100506900,0.0,0.0,2020-10-09 00:00:00-04:00
2020-10-12 00:00:00-04:00,117.07036658463008,122.0628754189247,116.30979066521708,121.30229949951172,240226800,0.0,0.0,2020-10-12 00:00:00-04:00
2020-10-13 00:00:00-04:00,122.15061740846656,122.26763193691325,116.67056718260892,118.08445739746094,262330500,0.0,0.0,2020-10-13 00:00:00-04:00
2020-10-14 00:00:00-04:00,117.98693956467062,119.96638868276364,116.64130607261743,118.17221069335938,150712000,0.0,0.0,2020-10-14 00:00:00-04:00
2020-10-15 00:00:00-04:00,115.7637182773626,118.18195887523946,115.20791231870913,117.70416259765625,112559200,0.0,0.0,2020-10-15 00:00:00-04:00
2020-10-16 00:00:00-04:00,118.25998458807123,118.52326543752153,115.85148929426413,116.05625915527344,115393800,0.0,0.0,2020-10-16 00:00:00-04:00
2020-10-19 00:00:00-04:00,116.97285386966553,117.42139843534454,112.77993339601544,113.09196472167969,120639300,0.0,0.0,2020-10-19 00:00:00-04:00
2020-10-20 00:00:00-04:00,113.3064702709398,116.01725100908146,112.75066428839048,114.58385467529297,124423700,0.0,0.0,2020-10-20 00:00:00-04:00
2020-10-21 00:00:00-04:00,113.76477649436593,115.75397896154352,113.55025356563891,113.95980072021484,89946000,0.0,0.0,2020-10-21 00:00:00-04:00
2020-10-22 00:00:00-04:00,114.52535609682704,115.10066828250254,111.73657281161336,112.86769104003906,101988000,0.0,0.0,2020-10-22 00:00:00-04:00
2020-10-23 00:00:00-04:00,113.49173574533604,113.64775510639481,111.4342769177023,112.17535400390625,82572600,0.0,0.0,2020-10-23 00:00:00-04:00
2020-10-26 00:00:00-04:00,111.1710235471979,113.64777555403136,110.06915706985596,112.18512725830078,111850700,0.0,0.0,2020-10-26 00:00:00-04:00
2020-10-27 00:00:00-04:00,112.61415013058482,114.35957774824622,111.68780931378838,113.6965103149414,92276800,0.0,0.0,2020-10-27 00:00:00-04:00
2020-10-28 00:00:00-04:00,112.18511296666344,112.5556478095225,108.33346848159846,108.43097686767578,143937800,0.0,0.0,2020-10-28 00:00:00-04:00
2020-10-29 00:00:00-04:00,109.57184138543087,114.01828898706523,109.40606895582341,112.44837951660156,146129200,0.0,0.0,2020-10-29 00:00:00-04:00
2020-10-30 00:00:00-04:00,108.2944759702273,109.20131819888869,105.0376493800456,106.14926147460938,190272600,0.0,0.0,2020-10-30 00:00:00-04:00
